source_old,province,year,month,rows_old,temp_value_sum_old,temp_value_count_old,temp_sum_old,temp_missing_old,dew_value_sum_old,dew_value_count_old,dew_sum_old,dew_missing_old,humidity_value_sum_old,humidity_value_count_old,humidity_sum_old,humidity_missing_old,wspd_value_sum_old,wspd_value_count_old,wspd_sum_old,wspd_missing_old,wgust_value_sum_old,wgust_value_count_old,wgust_sum_old,wgust_missing_old,wdir_value_sum_old,wdir_value_count_old,wdir_sum_old,wdir_missing_old,precip_value_sum_old,precip_value_count_old,precip_sum_old,precip_missing_old,cloudcover_value_sum_old,cloudcover_value_count_old,cloudcover_sum_old,cloudcover_missing_old,sealevelpressure_value_sum_old,sealevelpressure_value_count_old,sealevelpressure_sum_old,sealevelpressure_missing_old,temp_mean_old,dew_mean_old,humidity_mean_old,wspd_mean_old,wgust_mean_old,wdir_mean_old,precip_mean_old,cloudcover_mean_old,sealevelpressure_mean_old,source_updated,rows_updated,temp_value_sum_updated,temp_value_count_updated,temp_sum_updated,temp_missing_updated,dew_value_sum_updated,dew_value_count_updated,dew_sum_updated,dew_missing_updated,humidity_value_sum_updated,humidity_value_count_updated,humidity_sum_updated,humidity_missing_updated,wspd_value_sum_updated,wspd_value_count_updated,wspd_sum_updated,wspd_missing_updated,wgust_value_sum_updated,wgust_value_count_updated,wgust_sum_updated,wgust_missing_updated,wdir_value_sum_updated,wdir_value_count_updated,wdir_sum_updated,wdir_missing_updated,precip_value_sum_updated,precip_value_count_updated,precip_sum_updated,precip_missing_updated,cloudcover_value_sum_updated,cloudcover_value_count_updated,cloudcover_sum_updated,cloudcover_missing_updated,sealevelpressure_value_sum_updated,sealevelpressure_value_count_updated,sealevelpressure_sum_updated,sealevelpressure_missing_updated,temp_mean_updated,dew_mean_updated,humidity_mean_updated,wspd_mean_updated,wgust_mean_updated,wdir_mean_updated,precip_mean_updated,cloudcover_mean_updated,sealevelpressure_mean_updated,_merge,row_diff,temp_mean_abs_diff,dew_mean_abs_diff,humidity_mean_abs_diff,wspd_mean_abs_diff,wgust_mean_abs_diff,wdir_mean_abs_diff,precip_mean_abs_diff,cloudcover_mean_abs_diff,sealevelpressure_mean_abs_diff,any_numeric_diff
old,Songkhla,2021,1,744,19625.9,744,0,0,17202.6,744,0,0,62199.299999999996,744,0,0,6443.5,744,0,0,115.1,3,0,741,55092.0,723,0,21,273.44,744,273.44,0,49397.200000000004,744,0,0,252636.09999999998,250,0,494,26.37889784946237,23.121774193548386,83.60120967741935,8.660618279569892,38.36666666666667,76.19917012448133,0.36752688172043013,66.39408602150539,1010.5443999999999,updated,744,19625.9,744,0,0,17202.6,744,0,0,62199.3,744,0,0,6443.5,744,0,0,115.1,3,0,741,55092.0,723,0,21,273.44,744,273.44,0,49397.200000000004,744,0,0,252636.09999999998,250,0,494,26.37889784946237,23.121774193548386,83.60120967741936,8.660618279569892,38.36666666666667,76.19917012448133,0.36752688172043013,66.39408602150539,1010.5443999999999,both,0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Suphan Buri,2021,1,740,6178.9,250,0,490,4498.8,250,0,490,17013.550000000003,250,0,490,814.9000000000001,250,0,490,0.0,0,0,740,28133.0,229,0,511,0.0,740,0.0,0,8925.0,250,0,490,253147.4,250,0,490,24.7156,17.9952,68.05420000000001,3.2596000000000003,,122.85152838427948,0.0,35.7,1012.5896,updated,740,6178.9,250,0,490,4498.8,250,0,490,17013.55,250,0,490,814.9,250,0,490,0.0,0,0,740,28133.0,229,0,511,0.0,740,0.0,0,8925.0,250,0,490,253147.40000000002,250,0,490,24.7156,17.9952,68.0542,3.2596,,122.85152838427948,0.0,35.7,1012.5896000000001,both,0,0.0,0.0,1.4210854715202004e-14,4.440892098500626e-16,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Amnat Charoen,2021,4,720,21261.6,720,0,0,16287.3,720,0,0,49280.7,720,0,0,4226.299999999999,720,0,0,46.4,1,0,719,101377.0,663,0,57,223.5,720,223.5,0,27049.1,720,0,0,726892.2999999999,720,0,0,29.529999999999998,22.62125,68.44541666666666,5.86986111111111,46.4,152.90648567119155,0.3104166666666667,37.568194444444444,1009.5726388888888,updated,720,21261.6,720,0,0,16287.3,720,0,0,49280.7,720,0,0,4226.3,720,0,0,46.4,1,0,719,101377.0,663,0,57,223.5,720,223.5,0,27049.1,720,0,0,726892.3,720,0,0,29.529999999999998,22.62125,68.44541666666666,5.869861111111112,46.4,152.90648567119155,0.3104166666666667,37.568194444444444,1009.572638888889,both,0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Chai Nat,2021,4,716,6957.4,240,0,476,5820.9,240,0,476,18548.910000000003,240,0,476,715.9,240,0,476,0.0,0,0,716,44448.0,231,0,485,445.06,716,445.06,0,17609.7,240,0,476,242187.3,240,0,476,28.989166666666666,24.25375,77.28712500000002,2.9829166666666667,,192.41558441558442,0.6215921787709497,73.37375,1009.11375,updated,716,6957.4000000000015,240,0,476,5820.9,240,0,476,18548.91,240,0,476,715.9,240,0,476,0.0,0,0,716,44448.0,231,0,485,445.05999999999995,716,445.05999999999995,0,17609.7,240,0,476,242187.3,240,0,476,28.989166666666673,24.25375,77.287125,2.9829166666666667,,192.41558441558442,0.6215921787709496,73.37375,1009.11375,both,0,7.105427357601002e-15,0.0,1.4210854715202004e-14,0.0,,0.0,1.1102230246251565e-16,0.0,0.0,False
old,Chiang Mai,2021,4,720,20099.9,720,0,0,14844.4,720,0,0,48385.86,720,0,0,5118.3,720,0,0,111.19999999999999,2,0,718,94349.0,530,0,190,217.57,720,217.57,0,35307.5,720,0,0,726258.2,719,0,1,27.91652777777778,20.61722222222222,67.20258333333334,7.108750000000001,55.599999999999994,178.01698113207547,0.30218055555555556,49.03819444444444,1010.0948539638385,updated,720,20099.9,720,0,0,14844.4,720,0,0,48385.86,720,0,0,5118.3,720,0,0,111.19999999999999,2,0,718,94349.0,530,0,190,217.57000000000002,720,217.57000000000002,0,35307.5,720,0,0,726258.2,719,0,1,27.91652777777778,20.61722222222222,67.20258333333334,7.108750000000001,55.599999999999994,178.01698113207547,0.30218055555555556,49.03819444444444,1010.0948539638385,both,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Nakhon Ratchasima,2021,4,718,15155.3,525,0,193,13800.9,525,0,193,45717.68000000001,525,0,193,3393.7,515,0,203,275.7,5,0,713,73655.0,420,0,298,319.87,718,319.87,0,26904.7,517,0,201,524142.89999999997,519,0,199,28.867238095238093,26.28742857142857,87.08129523809525,6.589708737864077,55.14,175.36904761904762,0.44550139275766015,52.04003868471954,1009.9092485549132,updated,718,15155.3,525,0,193,13800.9,525,0,193,45717.68,525,0,193,3393.7,515,0,203,275.7,5,0,713,73655.0,420,0,298,319.87,718,319.87,0,26904.7,517,0,201,524142.9,519,0,199,28.867238095238093,26.28742857142857,87.08129523809524,6.589708737864077,55.14,175.36904761904762,0.44550139275766015,52.04003868471954,1009.9092485549133,both,0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Songkhla,2021,4,720,19993.0,719,0,1,17614.0,719,0,1,60253.619999999995,719,0,1,3988.1,719,0,1,68.8,2,0,718,89553.0,629,0,91,392.4,720,392.4,0,42674.5,719,0,1,725854.8999999999,719,0,1,27.806675938803895,24.497913769123784,83.80197496522948,5.54673157162726,34.4,142.37360890302068,0.5449999999999999,59.35257301808067,1009.533936022253,updated,720,19993.0,719,0,1,17614.0,719,0,1,60253.619999999995,719,0,1,3988.1000000000004,719,0,1,68.8,2,0,718,89553.0,629,0,91,392.4,720,392.4,0,42674.5,719,0,1,725854.8999999999,719,0,1,27.806675938803895,24.497913769123784,83.80197496522948,5.5467315716272605,34.4,142.37360890302068,0.5449999999999999,59.35257301808067,1009.533936022253,both,0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,False
old,Suphan Buri,2021,4,716,7109.900000000001,240,0,476,5847.0,240,0,476,18017.399999999998,240,0,476,877.5,240,0,476,0.0,0,0,716,42373.0,236,0,480,411.48,716,411.48,0,18147.9,240,0,476,242147.4,240,0,476,29.624583333333337,24.3625,75.07249999999999,3.65625,,179.54661016949152,0.5746927374301676,75.61625000000001,1008.9475,updated,716,7109.9,240,0,476,5847.0,240,0,476,18017.399999999998,240,0,476,877.5,240,0,476,0.0,0,0,716,42373.0,236,0,480,411.48,716,411.48,0,18147.9,240,0,476,242147.40000000002,240,0,476,29.62458333333333,24.3625,75.07249999999999,3.65625,,179.54661016949152,0.5746927374301676,75.61625000000001,1008.9475000000001,both,0,7.105427357601002e-15,0.0,0.0,0.0,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Amnat Charoen,2021,8,744,21161.0,740,0,4,18373.6,740,0,4,60240.200000000004,740,0,4,4582.1,740,0,4,181.5,5,0,739,113273.0,660,0,84,450.67,744,450.67,0,36245.0,740,0,4,745713.5,740,0,4,28.595945945945946,24.829189189189186,81.40567567567568,6.192027027027027,36.3,171.62575757575758,0.6057392473118279,48.979729729729726,1007.7209459459459,updated,744,21161.0,740,0,4,18373.6,740,0,4,60240.2,740,0,4,4582.099999999999,740,0,4,181.5,5,0,739,113273.0,660,0,84,450.66999999999996,744,450.66999999999996,0,36245.0,740,0,4,745713.5,740,0,4,28.595945945945946,24.829189189189186,81.40567567567567,6.192027027027026,36.3,171.62575757575758,0.6057392473118279,48.979729729729726,1007.7209459459459,both,0,0.0,0.0,1.4210854715202004e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,False
old,Chai Nat,2021,8,740,7229.0,248,0,492,5978.1,248,0,492,18820.29,248,0,492,836.1000000000001,248,0,492,0.0,0,0,740,48399.0,237,0,503,382.6,740,382.6,0,19444.5,248,0,492,249800.5,248,0,492,29.149193548387096,24.10524193548387,75.88826612903226,3.371370967741936,,204.21518987341773,0.5170270270270271,78.40524193548387,1007.2600806451613,updated,740,7229.0,248,0,492,5978.1,248,0,492,18820.29,248,0,492,836.0999999999999,248,0,492,0.0,0,0,740,48399.0,237,0,503,382.6,740,382.6,0,19444.5,248,0,492,249800.5,248,0,492,29.149193548387096,24.10524193548387,75.88826612903226,3.3713709677419352,,204.21518987341773,0.5170270270270271,78.40524193548387,1007.2600806451613,both,0,0.0,0.0,0.0,8.881784197001252e-16,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2021,8,744,20772.699999999997,742,0,2,17179.9,742,0,2,56701.33,742,0,2,4452.2,742,0,2,25.9,1,0,743,106234.0,535,0,209,203.01,744,203.01,0,50516.9,742,0,2,746481.0,741,0,3,27.995552560646896,23.153504043126688,76.41688679245283,6.000269541778976,25.9,198.56822429906543,0.2728629032258064,68.08207547169812,1007.3967611336033,updated,744,20772.7,742,0,2,17179.899999999998,742,0,2,56701.33,742,0,2,4452.200000000001,742,0,2,25.9,1,0,743,106234.0,535,0,209,203.01000000000002,744,203.01000000000002,0,50516.899999999994,742,0,2,746481.0,741,0,3,27.9955525606469,23.15350404312668,76.41688679245283,6.000269541778977,25.9,198.56822429906543,0.2728629032258065,68.0820754716981,1007.3967611336033,both,0,3.552713678800501e-15,7.105427357601002e-15,0.0,8.881784197001252e-16,0.0,0.0,5.551115123125783e-17,1.4210854715202004e-14,0.0,False
old,Nakhon Ratchasima,2021,8,742,15336.399999999998,527,0,215,13005.8,527,0,215,41403.47,527,0,215,4045.3,527,0,215,91.0,2,0,740,92015.0,419,0,323,217.20000000000002,742,217.20000000000002,0,34022.2,527,0,215,531092.7,527,0,215,29.10132827324478,24.67893738140417,78.56445920303605,7.6760910815939285,45.5,219.60620525059664,0.292722371967655,64.5582542694497,1007.7660341555976,updated,742,15336.4,527,0,215,13005.800000000001,527,0,215,41403.47,527,0,215,4045.3,527,0,215,91.0,2,0,740,92015.0,419,0,323,217.2,742,217.2,0,34022.2,527,0,215,531092.7000000001,527,0,215,29.101328273244782,24.678937381404175,78.56445920303605,7.6760910815939285,45.5,219.60620525059664,0.292722371967655,64.5582542694497,1007.7660341555978,both,0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,False
old,Songkhla,2021,8,744,20629.9,744,0,0,17851.600000000002,744,0,0,60956.67,744,0,0,4348.799999999999,744,0,0,292.70000000000005,7,0,737,111824.0,701,0,43,212.32,744,212.32,0,48939.200000000004,744,0,0,751006.0,744,0,0,27.728360215053765,23.994086021505378,81.93100806451612,5.845161290322579,41.814285714285724,159.5206847360913,0.28537634408602147,65.77849462365592,1009.4166666666666,updated,744,20629.899999999998,744,0,0,17851.600000000002,744,0,0,60956.67,744,0,0,4348.799999999999,744,0,0,292.7,7,0,737,111824.0,701,0,43,212.32,744,212.32,0,48939.200000000004,744,0,0,751006.0,744,0,0,27.728360215053762,23.994086021505378,81.93100806451612,5.845161290322579,41.81428571428571,159.5206847360913,0.28537634408602147,65.77849462365592,1009.4166666666666,both,0,3.552713678800501e-15,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,False
old,Suphan Buri,2021,8,740,7311.7,248,0,492,6021.4,248,0,492,18642.9,248,0,492,979.7,248,0,492,0.0,0,0,740,49469.0,245,0,495,375.53000000000003,740,375.53000000000003,0,19744.7,248,0,492,249831.19999999998,248,0,492,29.48266129032258,24.279838709677417,75.17298387096774,3.950403225806452,,201.9142857142857,0.507472972972973,79.61572580645162,1007.3838709677418,updated,740,7311.7,248,0,492,6021.4,248,0,492,18642.9,248,0,492,979.7,248,0,492,0.0,0,0,740,49469.0,245,0,495,375.53,740,375.53,0,19744.7,248,0,492,249831.2,248,0,492,29.48266129032258,24.279838709677417,75.17298387096774,3.950403225806452,,201.9142857142857,0.5074729729729729,79.61572580645162,1007.3838709677419,both,0,0.0,0.0,0.0,0.0,,0.0,1.1102230246251565e-16,0.0,1.1368683772161603e-13,False
old,Amnat Charoen,2021,12,743,17304.300000000003,743,0,0,12500.199999999999,743,0,0,51048.95,743,0,0,8982.3,743,0,0,83.5,2,0,741,55879.0,736,0,7,5.54,743,5.54,0,15952.8,711,0,32,753264.4,742,0,1,23.289771197846573,16.82395693135935,68.70652759084791,12.089232839838491,41.75,75.9225543478261,0.007456258411843876,22.43713080168776,1015.1811320754717,updated,743,17304.3,743,0,0,12500.2,743,0,0,51048.95,743,0,0,8982.300000000001,743,0,0,83.5,2,0,741,55879.0,736,0,7,5.54,743,5.54,0,15952.8,711,0,32,753264.3999999999,742,0,1,23.289771197846566,16.823956931359355,68.70652759084791,12.089232839838495,41.75,75.9225543478261,0.007456258411843876,22.43713080168776,1015.1811320754716,both,0,7.105427357601002e-15,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Chai Nat,2021,12,680,5723.0,231,0,449,4067.2999999999997,231,0,449,15438.14,231,0,449,595.1,231,0,449,0.0,0,0,680,25754.0,220,0,460,14.2,680,14.2,0,9306.900000000001,231,0,449,234306.3,231,0,449,24.774891774891774,17.607359307359307,66.83177489177488,2.5761904761904764,,117.06363636363636,0.02088235294117647,40.289610389610395,1014.3129870129869,updated,680,5723.0,231,0,449,4067.3,231,0,449,15438.14,231,0,449,595.1,231,0,449,0.0,0,0,680,25754.0,220,0,460,14.2,680,14.2,0,9306.900000000001,231,0,449,234306.3,231,0,449,24.774891774891774,17.607359307359307,66.83177489177488,2.5761904761904764,,117.06363636363636,0.02088235294117647,40.289610389610395,1014.3129870129869,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2021,12,742,16477.2,740,0,2,12116.1,740,0,2,53123.3,740,0,2,2964.7999999999997,740,0,2,0.0,0,0,742,80178.0,457,0,285,0.4,742,0.4,0,22500.800000000003,738,0,4,749922.0,738,0,4,22.26648648648649,16.37310810810811,71.78824324324324,4.006486486486486,,175.44420131291028,0.0005390835579514825,30.488888888888894,1016.1544715447154,updated,742,16477.2,740,0,2,12116.099999999999,740,0,2,53123.3,740,0,2,2964.8,740,0,2,0.0,0,0,742,80178.0,457,0,285,0.4,742,0.4,0,22500.800000000003,738,0,4,749922.0,738,0,4,22.26648648648649,16.373108108108106,71.78824324324324,4.006486486486486,,175.44420131291028,0.0005390835579514825,30.488888888888894,1016.1544715447154,both,0,0.0,3.552713678800501e-15,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Nakhon Ratchasima,2021,12,736,12335.1,514,0,222,8786.6,514,0,222,34393.57,514,0,222,4597.7,514,0,222,0.0,0,0,736,37399.0,458,0,278,52.67,736,52.67,0,10247.6,486,0,250,521908.3,514,0,222,23.998249027237353,17.09455252918288,66.91356031128404,8.944941634241244,,81.65720524017468,0.0715625,21.08559670781893,1015.3857976653696,updated,736,12335.1,514,0,222,8786.6,514,0,222,34393.57,514,0,222,4597.7,514,0,222,0.0,0,0,736,37399.0,458,0,278,52.67,736,52.67,0,10247.6,486,0,250,521908.30000000005,514,0,222,23.998249027237353,17.09455252918288,66.91356031128404,8.944941634241244,,81.65720524017468,0.0715625,21.08559670781893,1015.3857976653698,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Songkhla,2021,12,742,19613.5,742,0,0,17627.7,742,0,0,63983.16000000001,742,0,0,5566.700000000001,742,0,0,207.3,6,0,736,64563.0,707,0,35,297.03,742,297.03,0,49863.8,742,0,0,748315.3,740,0,2,26.433288409703504,23.75700808625337,86.23067385444746,7.502291105121294,34.550000000000004,91.31966053748232,0.40030997304582205,67.20188679245284,1011.2368918918919,updated,742,19613.5,742,0,0,17627.699999999997,742,0,0,63983.16,742,0,0,5566.7,742,0,0,207.29999999999998,6,0,736,64563.0,707,0,35,297.03,742,297.03,0,49863.8,742,0,0,748315.3,740,0,2,26.433288409703504,23.757008086253364,86.23067385444745,7.5022911051212935,34.55,91.31966053748232,0.40030997304582205,67.20188679245284,1011.2368918918919,both,0,0.0,7.105427357601002e-15,1.4210854715202004e-14,8.881784197001252e-16,7.105427357601002e-15,0.0,0.0,0.0,0.0,False
old,Suphan Buri,2021,12,680,5851.3,231,0,449,4237.5,231,0,449,15435.34,231,0,449,986.4000000000001,231,0,449,0.0,0,0,680,22349.0,217,0,463,29.2,680,29.2,0,9707.4,231,0,449,234201.1,231,0,449,25.330303030303032,18.344155844155843,66.81965367965368,4.27012987012987,,102.99078341013825,0.04294117647058823,42.02337662337662,1013.8575757575758,updated,680,5851.299999999999,231,0,449,4237.5,231,0,449,15435.34,231,0,449,986.4000000000001,231,0,449,0.0,0,0,680,22349.0,217,0,463,29.2,680,29.2,0,9707.4,231,0,449,234201.1,231,0,449,25.33030303030303,18.344155844155843,66.81965367965368,4.27012987012987,,102.99078341013825,0.04294117647058823,42.02337662337662,1013.8575757575758,both,0,3.552713678800501e-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Amnat Charoen,2022,1,744,18342.300000000003,744,0,0,13117.8,744,0,0,50612.69,744,0,0,4792.5,744,0,0,29.5,1,0,743,71871.0,696,0,48,2.5999999999999996,744,2.5999999999999996,0,16927.5,581,0,163,751662.5,742,0,2,24.653629032258067,17.631451612903223,68.02780913978495,6.441532258064516,29.5,103.26293103448276,0.003494623655913978,29.135111876075733,1013.0222371967654,updated,744,18342.3,744,0,0,13117.8,744,0,0,50612.69,744,0,0,4792.5,744,0,0,29.5,1,0,743,71871.0,696,0,48,2.6,744,2.6,0,16927.5,581,0,163,751662.5,742,0,2,24.653629032258063,17.631451612903223,68.02780913978495,6.441532258064516,29.5,103.26293103448276,0.0034946236559139786,29.135111876075733,1013.0222371967654,both,0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,False
old,Chai Nat,2022,1,740,6492.8,248,0,492,4882.200000000001,248,0,492,17445.030000000002,248,0,492,422.79999999999995,248,0,492,0.0,0,0,740,34690.0,195,0,545,7.0200000000000005,740,7.0200000000000005,0,9602.599999999999,248,0,492,251015.5,248,0,492,26.18064516129032,19.68629032258065,70.34286290322582,1.7048387096774191,,177.89743589743588,0.009486486486486487,38.72016129032257,1012.1592741935484,updated,740,6492.799999999999,248,0,492,4882.2,248,0,492,17445.03,248,0,492,422.80000000000007,248,0,492,0.0,0,0,740,34690.0,195,0,545,7.02,740,7.02,0,9602.599999999999,248,0,492,251015.49999999997,248,0,492,26.180645161290318,19.686290322580643,70.34286290322581,1.7048387096774196,,177.89743589743588,0.009486486486486485,38.72016129032257,1012.1592741935483,both,0,3.552713678800501e-15,7.105427357601002e-15,1.4210854715202004e-14,4.440892098500626e-16,,0.0,1.734723475976807e-18,0.0,1.1368683772161603e-13,False
old,Chiang Mai,2022,1,744,16901.4,744,0,0,11643.9,744,0,0,50440.950000000004,744,0,0,3330.5,744,0,0,0.0,0,0,744,82107.0,478,0,266,26.8,744,26.8,0,24955.7,615,0,129,751963.3,742,0,2,22.71693548387097,15.650403225806452,67.79697580645161,4.476478494623656,,171.77196652719664,0.03602150537634409,40.57837398373984,1013.4276280323451,updated,744,16901.4,744,0,0,11643.900000000001,744,0,0,50440.95,744,0,0,3330.5,744,0,0,0.0,0,0,744,82107.0,478,0,266,26.8,744,26.8,0,24955.700000000004,615,0,129,751963.2999999999,742,0,2,22.71693548387097,15.650403225806453,67.79697580645161,4.476478494623656,,171.77196652719664,0.03602150537634409,40.578373983739844,1013.427628032345,both,0,0.0,1.7763568394002505e-15,0.0,0.0,,0.0,0.0,7.105427357601002e-15,1.1368683772161603e-13,False
old,Nakhon Ratchasima,2022,1,742,13679.6,525,0,217,9591.5,525,0,217,34259.86,525,0,217,3112.9,525,0,217,35.3,1,0,741,56787.0,388,0,354,1.34,742,1.34,0,10855.4,453,0,289,531878.0,525,0,217,26.05638095238095,18.26952380952381,65.25687619047619,5.929333333333333,35.3,146.35824742268042,0.0018059299191374664,23.96335540838852,1013.1009523809524,updated,742,13679.599999999999,525,0,217,9591.5,525,0,217,34259.86,525,0,217,3112.9,525,0,217,35.3,1,0,741,56787.0,388,0,354,1.34,742,1.34,0,10855.400000000001,453,0,289,531878.0,525,0,217,26.056380952380948,18.26952380952381,65.25687619047619,5.929333333333333,35.3,146.35824742268042,0.0018059299191374664,23.963355408388523,1013.1009523809524,both,0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,False
old,Songkhla,2022,1,744,19941.6,743,0,1,16864.5,743,0,1,59208.170000000006,743,0,1,6229.1,743,0,1,37.1,1,0,743,67877.0,711,0,33,110.32999999999998,744,110.32999999999998,0,34255.2,742,0,2,749256.1,741,0,3,26.8393001345895,22.697846567967698,79.68798115746972,8.38371467025572,37.1,95.46694796061885,0.14829301075268814,46.16603773584905,1011.1418353576248,updated,744,19941.6,743,0,1,16864.5,743,0,1,59208.17,743,0,1,6229.1,743,0,1,37.1,1,0,743,67877.0,711,0,33,110.33000000000003,744,110.33000000000003,0,34255.2,742,0,2,749256.1000000001,741,0,3,26.8393001345895,22.697846567967698,79.68798115746972,8.38371467025572,37.1,95.46694796061885,0.14829301075268822,46.16603773584905,1011.1418353576249,both,0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,1.1368683772161603e-13,False
old,Suphan Buri,2022,1,740,6681.3,248,0,492,5218.9,248,0,492,17903.399999999998,248,0,492,617.0,248,0,492,0.0,0,0,740,41024.0,215,0,525,6.789999999999999,740,6.789999999999999,0,9229.3,248,0,492,250956.89999999997,248,0,492,26.940725806451614,21.043951612903225,72.19112903225806,2.4879032258064515,,190.8093023255814,0.009175675675675675,37.214919354838706,1011.9229838709676,updated,740,6681.300000000001,248,0,492,5218.9,248,0,492,17903.4,248,0,492,617.0,248,0,492,0.0,0,0,740,41024.0,215,0,525,6.789999999999999,740,6.789999999999999,0,9229.3,248,0,492,250956.9,248,0,492,26.940725806451617,21.043951612903225,72.19112903225808,2.4879032258064515,,190.8093023255814,0.009175675675675675,37.214919354838706,1011.9229838709678,both,0,3.552713678800501e-15,0.0,1.4210854715202004e-14,0.0,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Amnat Charoen,2022,4,720,19737.4,720,0,0,15421.499999999998,720,0,0,51527.43,720,0,0,5894.5,720,0,0,201.8,4,0,716,77477.0,653,0,67,100.70999999999998,720,100.70999999999998,0,25213.8,624,0,96,723041.6,716,0,4,27.41305555555556,21.418749999999996,71.565875,8.186805555555555,50.45,118.64777947932619,0.13987499999999997,40.40673076923077,1009.8346368715083,updated,720,19737.399999999998,720,0,0,15421.5,720,0,0,51527.43,720,0,0,5894.5,720,0,0,201.8,4,0,716,77477.0,653,0,67,100.71,720,100.71,0,25213.800000000003,624,0,96,723041.6,716,0,4,27.41305555555555,21.41875,71.565875,8.186805555555555,50.45,118.64777947932619,0.139875,40.406730769230776,1009.8346368715083,both,0,7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.7755575615628914e-17,7.105427357601002e-15,0.0,False
old,Chai Nat,2022,4,716,7204.5,240,0,476,5291.7,240,0,476,15592.710000000001,240,0,476,602.5,240,0,476,0.0,0,0,716,33185.0,227,0,489,72.21000000000001,716,72.21000000000001,0,14163.2,240,0,476,242126.30000000002,240,0,476,30.01875,22.04875,64.96962500000001,2.5104166666666665,,146.18942731277534,0.10085195530726258,59.013333333333335,1008.8595833333334,updated,716,7204.5,240,0,476,5291.700000000001,240,0,476,15592.71,240,0,476,602.5,240,0,476,0.0,0,0,716,33185.0,227,0,489,72.21,716,72.21,0,14163.2,240,0,476,242126.3,240,0,476,30.01875,22.048750000000002,64.969625,2.5104166666666665,,146.18942731277534,0.10085195530726256,59.013333333333335,1008.8595833333333,both,0,0.0,3.552713678800501e-15,1.4210854715202004e-14,0.0,,0.0,2.7755575615628914e-17,0.0,1.1368683772161603e-13,False
old,Chiang Mai,2022,4,720,20405.2,719,0,1,14917.800000000001,719,0,1,47009.83,719,0,1,4569.6,719,0,1,66.6,1,0,719,95342.0,480,0,240,189.27999999999997,720,189.27999999999997,0,31174.1,709,0,11,721951.8999999999,715,0,5,28.37997218358832,20.747983310152993,65.38223922114048,6.355493741307372,66.6,198.62916666666666,0.26288888888888884,43.96911142454161,1009.7229370629369,updated,720,20405.2,719,0,1,14917.800000000001,719,0,1,47009.829999999994,719,0,1,4569.6,719,0,1,66.6,1,0,719,95342.0,480,0,240,189.28,720,189.28,0,31174.100000000002,709,0,11,721951.9,715,0,5,28.37997218358832,20.747983310152993,65.38223922114047,6.355493741307372,66.6,198.62916666666666,0.2628888888888889,43.96911142454161,1009.7229370629371,both,0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.2737367544323206e-13,False
old,Nakhon Ratchasima,2022,4,718,14637.9,510,0,208,10713.2,510,0,208,33388.07,510,0,208,1946.6,343,0,375,174.5,4,0,714,35485.0,251,0,467,96.68,718,96.68,0,19033.800000000003,448,0,270,441019.3,437,0,281,28.70176470588235,21.006274509803923,65.46680392156863,5.675218658892128,43.625,141.37450199203187,0.13465181058495823,42.486160714285724,1009.1974828375286,updated,718,14637.900000000001,510,0,208,10713.2,510,0,208,33388.06999999999,510,0,208,1946.6000000000004,343,0,375,174.5,4,0,714,35485.0,251,0,467,96.68,718,96.68,0,19033.8,448,0,270,441019.30000000005,437,0,281,28.701764705882354,21.006274509803923,65.46680392156861,5.675218658892129,43.625,141.37450199203187,0.13465181058495823,42.48616071428571,1009.1974828375287,both,0,3.552713678800501e-15,0.0,1.4210854715202004e-14,1.7763568394002505e-15,0.0,0.0,0.0,1.4210854715202004e-14,1.1368683772161603e-13,False
